Index X Y Z
4722 1.035000 9.521000 -1.328071
4723 0.946800 9.530400 -1.406271
4724 1.040000 9.608600 -1.334071
4725 1.035000 9.521000 -1.328071
4726 1.064700 9.701300 -1.338871
4727 0.967300 9.744800 -1.422971
4728 0.970400 9.826300 -1.443971
4729 1.028000 9.837800 -1.412971
4730 1.104600 9.860300 -1.388971
4731 1.133200 9.741300 -1.319671
4732 1.194700 9.755900 -1.299571
4733 1.187600 9.879100 -1.363371
4734 1.264100 9.879300 -1.327971
4735 1.248700 9.763800 -1.276571
4736 1.293900 9.743800 -1.247571
4737 1.330300 9.860800 -1.288271
4738 1.330300 9.860800 -1.288271
4739 1.382100 9.823600 -1.249671
4740 1.382100 9.823600 -1.249671
4741 1.330300 9.860800 -1.288271
4742 1.330300 9.860800 -1.288271
4743 1.382100 9.823600 -1.249671
4744 1.382100 9.823600 -1.249671
4745 1.334300 9.716900 -1.219171
4746 1.375500 9.671700 -1.189871
4747 1.382100 9.823600 -1.249671
4748 1.382100 9.823600 -1.249671
4749 1.426100 9.785900 -1.219271
4750 1.485000 9.878800 -1.251471
4751 1.382100 9.823600 -1.249671
4752 1.382100 9.823600 -1.249671
4753 1.485000 9.878800 -1.251471
4754 1.485000 9.878800 -1.251471
4755 1.468700 9.766400 -1.203971
4756 1.485000 9.878800 -1.251471
4757 1.465300 9.703900 -1.186871
4758 1.473400 9.643500 -1.175871
4759 1.390400 9.608300 -1.174071
4760 1.401900 9.454200 -1.165071
4761 1.320100 9.473500 -1.178871
4762 1.337800 9.505700 -1.173271
4763 1.401900 9.454200 -1.165071
4764 1.318300 9.534100 -1.180171
4765 1.218000 9.506200 -1.212171
4766 1.289000 9.402300 -1.197671
4767 1.325200 9.427600 -1.181771
4768 1.401900 9.454200 -1.165071
4769 1.401900 9.454200 -1.165071
4770 1.209600 9.368000 -1.235871
4771 1.258800 9.358300 -1.217671
4772 1.136200 9.411000 -1.261471
4773 1.161400 9.361000 -1.257771
4774 1.035000 9.521000 -1.328071
4775 1.113200 9.512300 -1.270971
4776 1.103500 9.451600 -1.276671
4777 1.035000 9.521000 -1.328071
4778 1.137000 9.604900 -1.271371
4779 1.104600 9.572900 -1.282571
4780 1.035000 9.521000 -1.328071
4781 1.035000 9.521000 -1.328071
4782 1.202200 9.645400 -1.254871
4783 1.160500 9.651500 -1.274071
4784 1.160500 9.651500 -1.274071
4785 1.160500 9.651500 -1.274071
4786 1.160500 9.651500 -1.274071
4787 1.160500 9.651500 -1.274071
4788 1.160500 9.651500 -1.274071
4789 1.259600 9.638600 -1.224971
4790 1.236100 9.669300 -1.246171
4791 1.299500 9.592700 -1.193871
4792 1.292200 9.636300 -1.208271
4793 1.325500 9.572700 -1.181671
4794 0.637600 8.822700 -1.915471
4795 0.674900 8.866500 -1.931671
4796 0.731000 8.804600 -1.910571
4797 0.692500 8.762900 -1.894871
4798 0.681400 8.757100 -1.857071
4799 0.626100 8.804000 -1.878480
4800 0.897200 8.724600 -1.702571
4801 0.796300 8.779800 -1.741171
4802 0.725300 8.823000 -1.775171
4803 0.761300 8.687608 -1.827966
4804 1.963200 9.324400 -1.220171
4805 1.964100 9.442100 -1.222471
4806 1.951600 9.207600 -1.224671
4807 1.957800 9.566000 -1.227971
4808 1.945300 9.688000 -1.235871
4809 1.927600 9.799900 -1.245571
4810 1.896900 9.913400 -1.264471
4811 1.845500 10.040500 -1.300171
4812 1.769700 10.166500 -1.352771
4813 1.666100 10.276800 -1.422171
4814 1.536000 10.358900 -1.502071
4815 1.380900 10.400000 -1.586071
4816 1.218200 10.409800 -1.661971
4817 1.065900 10.397700 -1.717571
4818 0.931200 10.365800 -1.759971
4819 0.821400 10.316200 -1.795871
4820 0.821400 10.316200 -1.795871
4821 0.733600 10.246000 -1.824971
4822 0.821400 10.316200 -1.795871
4823 0.821400 10.316200 -1.795871
4824 0.821400 10.316200 -1.795871
4825 0.821400 10.316200 -1.795871
4826 0.821400 10.316200 -1.795871
4827 0.821400 10.316200 -1.795871
4828 0.664800 10.152400 -1.846771
4829 0.615000 10.047600 -1.860571
4830 0.583600 9.943900 -1.865771
4831 0.564900 9.832000 -1.863871
4832 0.553200 9.702600 -1.856571
4833 0.548700 9.559000 -1.846871
4834 0.551700 9.404600 -1.837571
4835 0.560500 9.261300 -1.829571
4836 0.573100 9.151100 -1.823671
4837 0.595600 9.059800 -1.815771
4838 0.633900 8.973600 -1.801571
4839 0.665200 8.897200 -1.797071
4840 1.045300 8.675600 -1.645771
4841 1.210000 8.648700 -1.582271
4842 1.360700 8.659900 -1.523871
4843 1.498400 8.694900 -1.464171
4844 1.624500 8.739100 -1.396571
4845 1.733200 8.797400 -1.334871
4846 1.818800 8.874800 -1.292471
4847 1.882500 8.971100 -1.262971
4848 1.925700 9.085900 -1.239671
4849 0.666500 8.835600 -1.818171
4850 0.774000 8.694100 -1.862171
4851 0.810500 8.736700 -1.878271
4852 -2.068100 9.181500 -1.322171
4853 -2.116500 9.312400 -1.268371
4854 -2.102900 9.181300 -1.273171
4855 -2.081000 9.304700 -1.317671
4856 -2.082100 9.424500 -1.320171
4857 -2.117700 9.440800 -1.270871
4858 -2.097000 9.449300 -1.234171
4859 -2.095900 9.319200 -1.231571
4860 -2.082500 9.187700 -1.236571
4861 -2.111100 9.573200 -1.276871
4862 -2.076100 9.547200 -1.325671
4863 -2.063600 9.668300 -1.333771
4864 -2.097600 9.703800 -1.285571
4865 -2.076600 9.717600 -1.248971
4866 -2.090300 9.584400 -1.240171
4867 -2.078100 9.826800 -1.296371
4868 -2.045400 9.783200 -1.343971
4869 -2.012700 9.903100 -1.363971
4870 -2.043400 9.954400 -1.317671
4871 -2.022200 9.969800 -1.281171
4872 -2.056900 9.841800 -1.259871
4873 -1.984300 10.099000 -1.357471
4874 -1.956700 10.039600 -1.401271
4875 -1.872900 10.176600 -1.456571
4876 -1.872900 10.176600 -1.456571
4877 -1.896000 10.243800 -1.416271
4878 -1.876000 10.258100 -1.380271
4879 -1.963300 10.114000 -1.321271
4880 -1.872900 10.176600 -1.456571
4881 -1.774000 10.372200 -1.494571
4882 -1.872900 10.176600 -1.456571
4883 -1.756700 10.298500 -1.530171
4884 -1.612700 10.389700 -1.614771
4885 -1.622400 10.468100 -1.584471
4886 -1.605600 10.480100 -1.548771
4887 -1.755700 10.385200 -1.458671
4888 -1.445200 10.515700 -1.678371
4889 -1.445400 10.434700 -1.702971
4890 -1.272400 10.445100 -1.782971
4891 -1.261500 10.526700 -1.763571
4892 -1.245300 10.538300 -1.728471
4893 -1.429000 10.527300 -1.642971
4894 -1.090500 10.513100 -1.827371
4895 -1.111700 10.432300 -1.843371
4896 -0.966900 10.396600 -1.891471
4897 -1.090500 10.513100 -1.827371
4898 -0.937100 10.475600 -1.877771
4899 -0.920700 10.487600 -1.841471
4900 -1.073800 10.524600 -1.791971
4901 -0.806400 10.415000 -1.922371
4902 -0.842100 10.338300 -1.934571
4903 -0.738800 10.255400 -1.970571
4904 -0.699000 10.328800 -1.959471
4905 -0.687700 10.344800 -1.920271
4906 -0.792300 10.428600 -1.884671
4907 -0.615500 10.214800 -1.986971
4908 -0.658600 10.145900 -1.997271
4909 -0.601300 10.025800 -2.014171
4910 -0.555500 10.089200 -2.004471
4911 -0.547500 10.110500 -1.963671
4912 -0.606200 10.233600 -1.946771
4913 -0.518800 9.968600 -2.011271
4914 -0.566400 9.911300 -2.020871
4915 -0.546700 9.793800 -2.019771
4916 -0.497900 9.843500 -2.009971
4917 -0.490200 9.865500 -1.968471
4918 -0.511200 9.991100 -1.970071
4919 -0.485200 9.704500 -2.002771
4920 -0.534900 9.664800 -2.013271
4921 -0.530600 9.525700 -2.004171
4922 -0.480600 9.553600 -1.992771
4923 -0.472600 9.568900 -1.950671
4924 -0.480600 9.553600 -1.992771
4925 -0.477400 9.723900 -1.960971
4926 -0.483700 9.393000 -1.983171
4927 -0.480600 9.553600 -1.992771
4928 -0.533500 9.378100 -1.995371
4929 -0.544600 9.238300 -1.987371
4930 -0.494300 9.241600 -1.974571
4931 -0.485700 9.248200 -1.931871
4932 -0.475800 9.403400 -1.940671
4933 -0.480600 9.553600 -1.992771
4934 -0.512000 9.118500 -1.967471
4935 -0.565000 9.122700 -1.980571
4936 -0.588900 9.033300 -1.972471
4937 -0.535900 9.020300 -1.958871
4938 -0.524300 9.023600 -1.916271
4939 -0.500800 9.124500 -1.924971
4940 -0.636600 8.922300 -1.946771
4941 -0.564600 8.943700 -1.945671
4942 -0.610400 8.972200 -1.960771
4943 -0.598500 8.880600 -1.930371
4944 -0.596100 8.863800 -1.888871
4945 -0.559100 8.936900 -1.902071
4946 -1.257400 8.584400 -1.700371
4947 -1.062200 8.567200 -1.747771
4948 -1.083700 8.614800 -1.768771
4949 -1.247000 8.535400 -1.675271
4950 -1.232600 8.539200 -1.639471
4951 -1.047200 8.570500 -1.711771
4952 -0.867700 8.615200 -1.790271
4953 -1.062200 8.567200 -1.747771
4954 -0.867700 8.615200 -1.790271
4955 -0.882400 8.629968 -1.823338
4956 -0.924400 8.670800 -1.832071
4957 -0.882400 8.629968 -1.823338
4958 -1.558200 8.633200 -1.579271
4959 -1.414500 8.547300 -1.609571
4960 -1.414400 8.595500 -1.638571
4961 -1.567800 8.587200 -1.544771
4962 -1.555300 8.591200 -1.507371
4963 -1.401100 8.551400 -1.573671
4964 -1.812000 8.745900 -1.459971
4965 -1.710400 8.639300 -1.474971
4966 -1.692500 8.682700 -1.518471
4967 -1.836500 8.707700 -1.409371
4968 -1.822900 8.711000 -1.365371
4969 -1.697900 8.642500 -1.433571
4970 -1.940300 8.796600 -1.357171
4971 -1.911700 8.824500 -1.407571
4972 -1.988300 8.923600 -1.365271
4973 -2.019600 8.907300 -1.317471
4974 -2.001000 8.915100 -1.279971
4975 -1.924200 8.802200 -1.315771
4976 -2.072200 9.040900 -1.289471
4977 -2.038800 9.048600 -1.337471
4978 -2.052300 9.048300 -1.253071
4979 -1.782800 9.645400 -1.227571
4980 -1.677800 9.523600 -1.199471
4981 -1.793700 9.538700 -1.220771
4982 -1.668000 9.620400 -1.205471
4983 -1.576800 9.602300 -1.181871
4984 -1.585700 9.515900 -1.176471
4985 -1.588500 9.421600 -1.174471
4986 -1.682200 9.421100 -1.196071
4987 -1.799100 9.429300 -1.216271
4988 -1.679000 9.320500 -1.197071
4989 -1.797800 9.325700 -1.214971
4990 -1.582100 9.324000 -1.178471
4991 -1.575800 9.211200 -1.193171
4992 -1.678000 9.230800 -1.203971
4993 -1.790100 9.226600 -1.219771
4994 -1.688400 9.161400 -1.218271
4995 -1.776400 9.131100 -1.233371
4996 -1.643200 9.117500 -1.225571
4997 -1.738400 9.047700 -1.250271
4998 -1.590000 9.059000 -1.249971
4999 -1.686500 8.973900 -1.274671
5000 -1.590000 9.059000 -1.249971
5001 -1.590000 9.059000 -1.249971
5002 -1.590000 9.059000 -1.249971
5003 -1.518200 9.133000 -1.225671
5004 -1.442700 9.063700 -1.275371
5005 -1.590000 9.059000 -1.249971
5006 -1.590000 9.059000 -1.249971
5007 -1.538100 8.997300 -1.286271
5008 -1.620600 8.911400 -1.310771
5009 -1.590000 9.059000 -1.249971
5010 -1.590000 9.059000 -1.249971
5011 -1.496800 8.944000 -1.329171
5012 -1.540700 8.861900 -1.362371
5013 -1.421300 8.946000 -1.352371
5014 -1.439600 8.834500 -1.413171
5015 -1.314400 8.927600 -1.394871
5016 -1.322100 8.807200 -1.463271
5017 -1.315100 9.039200 -1.328171
5018 -1.197100 9.024100 -1.378571
5019 -1.315100 9.039200 -1.328171
5020 -1.190600 8.914900 -1.445171
5021 -1.191800 8.796400 -1.513971
5022 -1.064500 8.934300 -1.492271
5023 -1.052400 8.818200 -1.566871
5024 -1.082500 9.043100 -1.420871
5025 -0.965900 9.073600 -1.468871
5026 -0.957600 8.959200 -1.536171
5027 -0.929700 8.855200 -1.614071
5028 -0.891200 8.962900 -1.577071
5029 -0.849500 8.889700 -1.647671
5030 -0.871400 9.019400 -1.565571
5031 -0.783300 8.939800 -1.676371
5032 -0.832100 9.093100 -1.570771
5033 -0.741000 9.032700 -1.679471
5034 -0.907000 9.153500 -1.480671
5035 -0.860800 9.246900 -1.497371
5036 -0.786300 9.161900 -1.590371
5037 -0.699700 9.111600 -1.694671
5038 -0.747100 9.203800 -1.621671
5039 -0.673600 9.182600 -1.707871
5040 -0.763300 9.274000 -1.598171
5041 -0.669400 9.272600 -1.705571
5042 -0.763600 9.395900 -1.595571
5043 -0.663600 9.400700 -1.710371
5044 -0.857900 9.396400 -1.492171
5045 -0.853600 9.537400 -1.499971
5046 -0.760300 9.538400 -1.603671
5047 -0.660700 9.542600 -1.718871
5048 -0.766000 9.670500 -1.612371
5049 -0.665300 9.673800 -1.727771
5050 -0.860900 9.668700 -1.508071
5051 -0.867000 9.803900 -1.528171
5052 -0.768400 9.777900 -1.628171
5053 -0.673700 9.787900 -1.736871
5054 -0.755300 9.846100 -1.657471
5055 -0.682700 9.878400 -1.745671
5056 -0.795600 9.890300 -1.627671
5057 -0.712700 9.955700 -1.735271
5058 -0.839200 9.956800 -1.610671
5059 -0.754700 10.037800 -1.722671
5060 -0.912900 9.892100 -1.515971
5061 -0.970900 9.967600 -1.507871
5062 -0.878000 10.027500 -1.607671
5063 -0.806800 10.113200 -1.708871
5064 -0.903900 10.084000 -1.619771
5065 -0.867300 10.170400 -1.694671
5066 -0.970900 10.083800 -1.580471
5067 -0.953100 10.200900 -1.663071
5068 -1.069000 10.097700 -1.546871
5069 -1.065000 10.224600 -1.628071
5070 -1.081100 9.986500 -1.468971
5071 -1.183000 10.001500 -1.436271
5072 -1.183300 10.109900 -1.508271
5073 -1.193300 10.235500 -1.582471
5074 -1.298800 10.104400 -1.454071
5075 -1.328300 10.227800 -1.519171
5076 -1.281200 9.998600 -1.390471
5077 -1.367400 9.976500 -1.339571
5078 -1.403900 10.077500 -1.393971
5079 -1.455000 10.194700 -1.449071
5080 -1.486800 10.025500 -1.337771
5081 -1.558700 10.129500 -1.382771
5082 -1.433600 9.933900 -1.291971
5083 -1.485000 9.878800 -1.251471
5084 -1.485000 9.878800 -1.251471
5085 -1.550900 9.954600 -1.289071
5086 -1.640300 10.041200 -1.325171
5087 -1.599400 9.871000 -1.251471
5088 -1.700800 9.939200 -1.281271
5089 -1.485000 9.878800 -1.251471
5090 -1.485000 9.878800 -1.251471
5091 -1.526800 9.819000 -1.221971
5092 -1.548400 9.745600 -1.200071
5093 -1.633600 9.784200 -1.225671
5094 -1.742500 9.835100 -1.251271
5095 -1.654800 9.704000 -1.212271
5096 -1.767800 9.740700 -1.235571
5097 -1.564700 9.676100 -1.188171
5098 -1.492900 9.511200 -1.163971
5099 -1.485100 9.580700 -1.168871
5100 -1.397500 9.557400 -1.167871
5101 -1.407600 9.508200 -1.162771
5102 -1.401900 9.454200 -1.165071
5103 -1.401900 9.454200 -1.165071
5104 -1.493200 9.434700 -1.163871
5105 -1.482300 9.351400 -1.171171
5106 -1.401900 9.454200 -1.165071
5107 -1.401900 9.454200 -1.165071
5108 -1.392300 9.390100 -1.173071
5109 -1.361800 9.312600 -1.195671
5110 -1.468600 9.269800 -1.186271
5111 -1.460200 9.198800 -1.209471
5112 -1.392300 9.187200 -1.232771
5113 -1.301700 9.160600 -1.272871
5114 -1.315100 9.039200 -1.328171
5115 -1.280700 9.273100 -1.234271
5116 -1.206100 9.263200 -1.266971
5117 -1.202100 9.144400 -1.316871
5118 -1.315100 9.039200 -1.328171
5119 -1.107200 9.163900 -1.351671
5120 -1.134800 9.276600 -1.294071
5121 -1.062400 9.325400 -1.320071
5122 -1.025500 9.194800 -1.382471
5123 -0.965500 9.212800 -1.414271
5124 -0.962900 9.296800 -1.399471
5125 -0.953000 9.408600 -1.399371
5126 -1.038300 9.428400 -1.324971
5127 -1.035000 9.521000 -1.328071
5128 -1.035000 9.521000 -1.328071
5129 -0.946800 9.530400 -1.406271
5130 -0.946800 9.530400 -1.406271
5131 -0.955500 9.644300 -1.412271
5132 -0.946800 9.530400 -1.406271
5133 -1.035000 9.521000 -1.328071
5134 -0.946800 9.530400 -1.406271
5135 -1.035000 9.521000 -1.328071
5136 -1.040000 9.608600 -1.334071
5137 -1.064700 9.701300 -1.338871
5138 -0.967300 9.744800 -1.422971
5139 -0.970400 9.826300 -1.443971
5140 -1.028000 9.837800 -1.412971
5141 -1.104600 9.860300 -1.388971
5142 -1.133200 9.741300 -1.319671
5143 -1.194700 9.755900 -1.299571
5144 -1.187600 9.879100 -1.363371
5145 -1.264100 9.879300 -1.327971
5146 -1.248700 9.763800 -1.276571
5147 -1.293900 9.743800 -1.247571
5148 -1.330300 9.860800 -1.288271
5149 -1.330300 9.860800 -1.288271
5150 -1.382100 9.823600 -1.249671
5151 -1.382100 9.823600 -1.249671
5152 -1.330300 9.860800 -1.288271
5153 -1.382100 9.823600 -1.249671
5154 -1.330300 9.860800 -1.288271
5155 -1.382100 9.823600 -1.249671
5156 -1.334300 9.716900 -1.219171
5157 -1.375500 9.671700 -1.189871
5158 -1.382100 9.823600 -1.249671
5159 -1.382100 9.823600 -1.249671
5160 -1.426100 9.785900 -1.219271
5161 -1.485000 9.878800 -1.251471
5162 -1.382100 9.823600 -1.249671
5163 -1.382100 9.823600 -1.249671
5164 -1.485000 9.878800 -1.251471
5165 -1.485000 9.878800 -1.251471
5166 -1.468700 9.766400 -1.203971
5167 -1.485000 9.878800 -1.251471
5168 -1.465300 9.703900 -1.186871
5169 -1.473400 9.643500 -1.175871
5170 -1.390400 9.608300 -1.174071
5171 -1.401900 9.454200 -1.165071
5172 -1.337800 9.505700 -1.173271
5173 -1.320100 9.473500 -1.178871
5174 -1.401900 9.454200 -1.165071
5175 -1.318300 9.534100 -1.180171
5176 -1.218000 9.506200 -1.212171
5177 -1.325200 9.427600 -1.181771
5178 -1.289000 9.402300 -1.197671
5179 -1.401900 9.454200 -1.165071
5180 -1.401900 9.454200 -1.165071
5181 -1.258800 9.358300 -1.217671
5182 -1.209600 9.368000 -1.235871
5183 -1.161400 9.361000 -1.257771
5184 -1.136200 9.411000 -1.261471
5185 -1.035000 9.521000 -1.328071
5186 -1.103500 9.451600 -1.276671
5187 -1.113200 9.512300 -1.270971
5188 -1.035000 9.521000 -1.328071
5189 -1.104600 9.572900 -1.282571
5190 -1.137000 9.604900 -1.271371
5191 -1.035000 9.521000 -1.328071
5192 -1.035000 9.521000 -1.328071
5193 -1.160500 9.651500 -1.274071
5194 -1.202200 9.645400 -1.254871
5195 -1.160500 9.651500 -1.274071
5196 -1.160500 9.651500 -1.274071
5197 -1.160500 9.651500 -1.274071
5198 -1.160500 9.651500 -1.274071
5199 -1.160500 9.651500 -1.274071
5200 -1.236100 9.669300 -1.246171
5201 -1.259600 9.638600 -1.224971
5202 -1.292200 9.636300 -1.208271
5203 -1.299500 9.592700 -1.193871
5204 -1.325500 9.572700 -1.181671
5205 -0.637600 8.822700 -1.915471
5206 -0.674900 8.866500 -1.931671
5207 -0.731000 8.804600 -1.910571
5208 -0.692500 8.762900 -1.894871
5209 -0.681400 8.757100 -1.857071
5210 -0.626100 8.804000 -1.878480
5211 -0.796300 8.779800 -1.741171
5212 -0.897200 8.724600 -1.702571
5213 -0.725300 8.823000 -1.775171
5214 -0.761300 8.687608 -1.827966
5215 -1.963200 9.324400 -1.220171
5216 -1.964100 9.442100 -1.222471
5217 -1.951600 9.207600 -1.224671
5218 -1.957800 9.566000 -1.227971
5219 -1.945300 9.688000 -1.235871
5220 -1.927600 9.799900 -1.245571
5221 -1.896900 9.913400 -1.264471
5222 -1.845500 10.040500 -1.300171
5223 -1.769700 10.166500 -1.352771
5224 -1.666100 10.276800 -1.422171
5225 -1.536000 10.358900 -1.502071
5226 -1.380900 10.400000 -1.586071
5227 -1.218200 10.409800 -1.661971
5228 -1.065900 10.397700 -1.717571
5229 -0.931200 10.365800 -1.759971
5230 -0.821400 10.316200 -1.795871
5231 -0.821400 10.316200 -1.795871
5232 -0.733600 10.246000 -1.824971
5233 -0.821400 10.316200 -1.795871
5234 -0.821400 10.316200 -1.795871
5235 -0.821400 10.316200 -1.795871
5236 -0.821400 10.316200 -1.795871
5237 -0.821400 10.316200 -1.795871
5238 -0.821400 10.316200 -1.795871
5239 -0.664800 10.152400 -1.846771
5240 -0.615000 10.047600 -1.860571
5241 -0.583600 9.943900 -1.865771
5242 -0.564900 9.832000 -1.863871
5243 -0.553200 9.702600 -1.856571
5244 -0.548700 9.559000 -1.846871
5245 -0.551700 9.404600 -1.837571
5246 -0.560500 9.261300 -1.829571
5247 -0.573100 9.151100 -1.823671
5248 -0.595600 9.059800 -1.815771
5249 -0.633900 8.973600 -1.801571
5250 -0.665200 8.897200 -1.797071
5251 -1.045300 8.675600 -1.645771
5252 -1.210000 8.648700 -1.582271
5253 -1.360700 8.659900 -1.523871
5254 -1.498400 8.694900 -1.464171
5255 -1.624500 8.739100 -1.396571
5256 -1.733200 8.797400 -1.334871
5257 -1.818800 8.874800 -1.292471
5258 -1.882500 8.971100 -1.262971
5259 -1.925700 9.085900 -1.239671
5260 -0.666500 8.835600 -1.818171
5261 -0.774000 8.694100 -1.862171
5262 -0.810500 8.736700 -1.878271
5263 0.000000 11.540300 -2.296671
5264 0.000000 11.910100 -1.881271
5265 0.427300 11.869300 -1.828371
5266 0.468000 11.494200 -2.221071
5267 0.389600 10.879700 -2.447071
5268 0.000000 10.879700 -2.558171
5269 0.000000 11.034100 -2.536171
5270 0.444400 11.034100 -2.405171
5271 0.293100 10.695900 -2.481271
5272 0.182400 10.540800 -2.505571
5273 0.000000 10.540800 -2.551171
5274 0.000000 10.695900 -2.565271
5275 0.000000 10.356300 -2.534271
5276 0.364900 10.540800 -2.435071
5277 0.779100 10.879700 -2.248071
5278 0.586100 10.695900 -2.351671
5279 0.467900 11.262800 -2.307171
5280 0.935900 11.213500 -2.076771
5281 0.888700 11.034200 -2.148071
5282 0.000000 11.287200 -2.416471
5283 0.850400 11.787900 -1.740671
5284 0.936100 11.386500 -2.014071
5285 0.427300 12.112300 -1.410671
5286 0.850400 12.026600 -1.373071
5287 0.000000 12.148000 -1.436371
5288 0.427300 12.410200 -0.155171
5289 0.427300 12.478100 0.499029
5290 0.850400 12.427500 0.499029
5291 0.850400 12.359300 -0.155171
5292 0.000000 12.438600 -0.155171
5293 0.000000 12.506300 0.499029
5294 0.427300 12.478100 0.499029
5295 0.427300 12.470100 1.076829
5296 0.850400 12.419300 1.049629
5297 0.850400 12.427500 0.499029
5298 0.000000 12.506300 0.499029
5299 0.000000 12.498300 1.076829
5300 0.427300 12.406000 1.669029
5301 0.427300 12.080500 2.473929
5302 0.850400 12.041100 2.410129
5303 0.850400 12.041100 2.410129
5304 0.850400 12.356300 1.615229
5305 0.000000 12.435100 1.669429
5306 0.000000 12.106200 2.497429
5307 0.430500 11.587200 2.986229
5308 0.878300 11.552300 2.911229
5309 0.850400 12.041100 2.410129
5310 0.000000 11.611400 3.017129
5311 0.000000 11.611400 3.017129
5312 0.433800 11.027200 3.356829
5313 0.400000 10.216300 3.708729
5314 0.925600 10.203500 3.594329
5315 0.906200 10.996800 3.270729
5316 0.433800 11.027200 3.356829
5317 0.433800 11.027200 3.356829
5318 0.000000 11.049900 3.395129
5319 0.000000 10.236700 3.736129
5320 0.433800 11.027200 3.356829
5321 0.945000 9.410300 3.698429
5322 0.366200 9.405500 3.841129
5323 0.366200 8.707400 3.754129
5324 0.927300 8.719600 3.628729
5325 0.107700 9.423600 3.857729
5326 0.106000 8.714600 3.771329
5327 0.366200 8.081300 3.497329
5328 0.366200 7.450600 2.910929
5329 0.843900 7.460100 2.815629
5330 0.904000 8.099900 3.388129
5331 0.108500 8.077800 3.513829
5332 0.129300 7.483400 2.933229
